Route,Tables,Build,Status
/impact/page.tsx,,Marketing,⚠️ PARTIAL_DB
/impact/methodology/page.tsx,,Marketing,⚠️ PARTIAL_DB
/course-preview/hvac-technician/page.tsx,,Marketing,⚠️ PARTIAL_DB
/onboarding/page.tsx,profiles,Marketing,✅ DB_ONLY
/onboarding/instructor/page.tsx,,Marketing,⚠️ PARTIAL_DB
/onboarding/instructor/orientation/page.tsx,orientation_completions;profiles,Marketing,✅ DB_ONLY
/onboarding/instructor/agreement/page.tsx,license_agreement_acceptances;profiles,Marketing,✅ DB_ONLY
/onboarding/learner/page.tsx,applications;apprenticeship_programs;documents;handbook_acknowledgments;license_agreement_acceptances;orientation_completions;profiles;program_enrollments;programs,Marketing,✅ DB_ONLY
/onboarding/learner/schedule/page.tsx,profiles,Marketing,✅ DB_ONLY
/onboarding/learner/complete/page.tsx,profiles;program_enrollments,Marketing,✅ DB_ONLY
/onboarding/learner/agreements/page.tsx,,Marketing,⚠️ PARTIAL_DB
/onboarding/learner/handbook/page.tsx,,Marketing,⚠️ PARTIAL_DB
/onboarding/learner/verify-identity/page.tsx,documents,Marketing,✅ DB_ONLY
/onboarding/learner/funding/page.tsx,profiles,Marketing,✅ DB_ONLY
/onboarding/learner/orientation/page.tsx,onboarding_progress;orientation_completions;profiles;program_enrollments,Marketing,✅ DB_ONLY
/onboarding/learner/documents/page.tsx,secure_identity,Marketing,✅ DB_ONLY
/onboarding/staff/page.tsx,,Marketing,⚠️ PARTIAL_DB
/onboarding/handbook/page.tsx,handbook_acknowledgments,Marketing,✅ DB_ONLY
/onboarding/start/page.tsx,onboarding_documents;onboarding_packets;onboarding_progress;onboarding_signatures;payroll_profiles;profiles,Marketing,✅ DB_ONLY
/onboarding/payroll-setup/page.tsx,profiles,Marketing,✅ DB_ONLY
/onboarding/mou/page.tsx,license_agreement_acceptances;profiles,Marketing,✅ DB_ONLY
/onboarding/employer/page.tsx,,Marketing,⚠️ PARTIAL_DB
/onboarding/employer/hiring-needs/page.tsx,employer_onboarding;employers;profiles,Marketing,✅ DB_ONLY
/onboarding/employer/orientation/page.tsx,employer_onboarding_progress,Marketing,✅ DB_ONLY
/onboarding/legal/page.tsx,license_agreement_acceptances;profiles;user_onboarding_status,Marketing,✅ DB_ONLY
/onboarding/school/page.tsx,documents;handbook_acknowledgments;mou_agreements;profiles,Marketing,✅ DB_ONLY
/onboarding/school/orientation/page.tsx,profiles,Marketing,✅ DB_ONLY
/tenant-site/[[...slug]]/page.tsx,,Marketing,⚠️ PARTIAL_DB
/resources/page.tsx,,Marketing,⚠️ PARTIAL_DB
/resources/instructor-training/page.tsx,,Marketing,⚠️ PARTIAL_DB
/resources/resources/page.tsx,,Marketing,⚠️ PARTIAL_DB
/resources/resources/instructor-training/page.tsx,,Marketing,⚠️ PARTIAL_DB
/apps/page.tsx,,Marketing,⚠️ PARTIAL_DB
/apps/sam-gov/page.tsx,sam_alerts;sam_documents;sam_entities;user_app_subscriptions,Marketing,✅ DB_ONLY
/apps/sam-gov/start-trial/page.tsx,user_app_subscriptions,Marketing,✅ DB_ONLY
/apps/grants/page.tsx,grant_applications;grant_opportunities;user_app_subscriptions;user_saved_grants,Marketing,✅ DB_ONLY
/apps/grants/start-trial/page.tsx,user_app_subscriptions,Marketing,✅ DB_ONLY
/apps/website-builder/page.tsx,user_app_subscriptions;user_websites,Marketing,✅ DB_ONLY
/apps/website-builder/edit/[websiteId]/page.tsx,user_websites,Marketing,✅ DB_ONLY
/apps/website-builder/start-trial/page.tsx,user_app_subscriptions,Marketing,✅ DB_ONLY
/(marketing)/employers/page.tsx,,Marketing,⚠️ PARTIAL_DB
/(marketing)/paris-ai/page.tsx,,Marketing,⚠️ PARTIAL_DB
/(marketing)/dev-studio/page.tsx,,Marketing,⚠️ PARTIAL_DB
/(marketing)/course-factory/page.tsx,,Marketing,⚠️ PARTIAL_DB
/(marketing)/students/page.tsx,,Marketing,⚠️ PARTIAL_DB
/billing-required/page.tsx,,Marketing,⚠️ PARTIAL_DB
/start-trial/page.tsx,,Marketing,⚠️ PARTIAL_DB
/credential/page.tsx,,Marketing,⚠️ PARTIAL_DB
/(auth)/invite/page.tsx,,Marketing,⚠️ PARTIAL_DB
/(auth)/invite/[token]/page.tsx,,Marketing,⚠️ PARTIAL_DB
/educatorhub/page.tsx,,Marketing,⚠️ PARTIAL_DB
/partner-directory/page.tsx,,Marketing,⚠️ PARTIAL_DB
/partner-learning/[enrollmentId]/page.tsx,partner_lms_enrollments,Marketing,✅ DB_ONLY
/for-students/page.tsx,,Marketing,⚠️ PARTIAL_DB
/for-students/for-students/page.tsx,,Marketing,⚠️ PARTIAL_DB
/academic-calendar/page.tsx,,Marketing,⚠️ PARTIAL_DB
/community-services-indiana/page.tsx,,Marketing,⚠️ PARTIAL_DB
/(public)/p/[slug]/page.tsx,,Marketing,⚠️ PARTIAL_DB
/verify/page.tsx,,Marketing,⚠️ PARTIAL_DB
/verify/verify/page.tsx,,Marketing,⚠️ PARTIAL_DB
/verify/verify/[certificateId]/page.tsx,certificates;module_certificates;partner_certificates;program_completion_certificates,Marketing,✅ DB_ONLY
/alumni/page.tsx,,Marketing,⚠️ PARTIAL_DB
/leaderboard/page.tsx,user_points,Marketing,✅ DB_ONLY
/satisfactory-academic-progress/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/login/page.tsx,partner_users;profiles,Marketing,✅ DB_ONLY
/host-shop/dashboard/page.tsx,barbershop_partner_applications;partner_users;profiles,Marketing,✅ DB_ONLY
/host-shop/dashboard/attendance/page.tsx,attendance_sessions;partner_attendance;partner_users;profiles,Marketing,✅ DB_ONLY
/host-shop/dashboard/attendance/record/page.tsx,apprentice_placements;lms_courses;partner_users;profiles,Marketing,✅ DB_ONLY
/host-shop/dashboard/schedule/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/subscription/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/hours/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/hours/pending/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/messages/page.tsx,me;them,Marketing,✅ DB_ONLY
/host-shop/dashboard/profile/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/reports/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/competencies/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/board/page.tsx,profiles,Marketing,✅ DB_ONLY
/host-shop/dashboard/programs/page.tsx,partner_program_access;partner_users;profiles;programs,Marketing,✅ DB_ONLY
/host-shop/dashboard/programs/[program]/page.tsx,partner_users;profiles;programs,Marketing,✅ DB_ONLY
/host-shop/dashboard/programs/[program]/edit/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/store/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/students/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/settings/page.tsx,partner_users;partners;profiles,Marketing,✅ DB_ONLY
/host-shop/dashboard/documents/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/apprentices/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/dashboard/apprentices/new/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/apply/page.tsx,,Marketing,⚠️ PARTIAL_DB
/host-shop/onboarding/page.tsx,,Marketing,⚠️ PARTIAL_DB
/mobile/page.tsx,,Marketing,⚠️ PARTIAL_DB
/consumer-disclosures/page.tsx,,Marketing,⚠️ PARTIAL_DB
/webinars/page.tsx,,Marketing,⚠️ PARTIAL_DB
/fssa/page.tsx,,Marketing,⚠️ PARTIAL_DB
/fssa/tpp-survey/page.tsx,,Marketing,⚠️ PARTIAL_DB
/employment-support/page.tsx,,Marketing,⚠️ PARTIAL_DB
/reset/page.tsx,,Marketing,⚠️ PARTIAL_DB
/reset/done/page.tsx,page_views,Marketing,✅ DB_ONLY
/for-agencies/page.tsx,,Marketing,⚠️ PARTIAL_DB
/white-label/page.tsx,,Marketing,⚠️ PARTIAL_DB
/eligibility/page.tsx,,Marketing,⚠️ PARTIAL_DB
/eligibility/quiz/page.tsx,,Marketing,⚠️ PARTIAL_DB
/inquiry/page.tsx,,Marketing,⚠️ PARTIAL_DB
/schedule-consultation/page.tsx,,Marketing,⚠️ PARTIAL_DB
/apprenticeship-sponsor/page.tsx,,Marketing,⚠️ PARTIAL_DB
/lms/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/courses/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/learning-paths/page.tsx,courses;profiles;program_enrollments;student_progress,LMS,✅ DB_ONLY
/lms/(app)/collaborate/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/collaborate/documents/page.tsx,shared_documents,LMS,✅ DB_ONLY
/lms/(app)/collaborate/meetings/page.tsx,profiles;study_sessions,LMS,✅ DB_ONLY
/lms/(app)/attendance/page.tsx,attendance_hours;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/grades/page.tsx,assignment_submissions;courses;profiles;program_enrollments;quiz_attempts,LMS,✅ DB_ONLY
/lms/(app)/support/page.tsx,support_tickets,LMS,✅ DB_ONLY
/lms/(app)/schedule/page.tsx,courses;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/enroll/page.tsx,lms_courses;partner_lms_courses;partner_lms_enrollments;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/achievements/page.tsx,certificates;courses;profiles;program_enrollments;quiz_attempts;student_progress;user_badges,LMS,✅ DB_ONLY
/lms/(app)/placement/page.tsx,profiles,LMS,✅ DB_ONLY
/lms/(app)/help/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/certification/page.tsx,certificates;credential_attempts;lms_courses;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/adaptive/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/calendar/page.tsx,assignments;calendar_events;courses;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/progress/page.tsx,courses;program_enrollments;student_progress,LMS,✅ DB_ONLY
/lms/(app)/messages/page.tsx,messages,LMS,✅ DB_ONLY
/lms/(app)/messages/instructor/page.tsx,messages,LMS,✅ DB_ONLY
/lms/(app)/messages/career/page.tsx,messages,LMS,✅ DB_ONLY
/lms/(app)/profile/page.tsx,certificates;profiles;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/video/page.tsx,videos,LMS,✅ DB_ONLY
/lms/(app)/peer-review/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/files/page.tsx,user_files,LMS,✅ DB_ONLY
/lms/(app)/programs/page.tsx,program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/enrollment-pending/page.tsx,profiles;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/notifications/page.tsx,notifications,LMS,✅ DB_ONLY
/lms/(app)/badges/page.tsx,badges;forum_posts;program_enrollments;quiz_attempts;user_badges,LMS,✅ DB_ONLY
/lms/(app)/portfolio/page.tsx,certificates;courses;profiles;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/assignments/page.tsx,assignment_submissions;assignments;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/orientation/page.tsx,profiles,LMS,✅ DB_ONLY
/lms/(app)/dashboard/page.tsx,applications;certificates;course_lessons;external_course_completions;lesson_progress;payment_logs;program_enrollments;program_external_courses;quiz_attempts,LMS,✅ DB_ONLY
/lms/(app)/integrations/page.tsx,courses;profiles;program_enrollments;student_progress,LMS,✅ DB_ONLY
/lms/(app)/apply/page.tsx,programs,LMS,✅ DB_ONLY
/lms/(app)/apply/status/page.tsx,applications,LMS,✅ DB_ONLY
/lms/(app)/library/page.tsx,course_materials;courses;library_resources;program_enrollments;resource_bookmarks,LMS,✅ DB_ONLY
/lms/(app)/chat/page.tsx,messages;profiles,LMS,✅ DB_ONLY
/lms/(app)/scorm/page.tsx,scorm_packages;scorm_progress,LMS,✅ DB_ONLY
/lms/(app)/settings/page.tsx,profiles,LMS,✅ DB_ONLY
/lms/(app)/settings/profile/page.tsx,profiles,LMS,✅ DB_ONLY
/lms/(app)/settings/billing/page.tsx,invoices;payment_methods;profiles,LMS,✅ DB_ONLY
/lms/(app)/settings/data/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/settings/notifications/page.tsx,profiles,LMS,✅ DB_ONLY
/lms/(app)/certificates/page.tsx,certificates;profiles;transcripts,LMS,✅ DB_ONLY
/lms/(app)/analytics/page.tsx,assignment_submissions;courses;program_enrollments;quiz_attempts;student_progress,LMS,✅ DB_ONLY
/lms/(app)/resources/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/payments/page.tsx,payment_logs;program_enrollments,LMS,✅ DB_ONLY
/lms/(app)/payments/checkout/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/leaderboard/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/(app)/quizzes/page.tsx,program_enrollments;quiz_attempts;quizzes,LMS,✅ DB_ONLY
/lms/login/page.tsx,,LMS,⚠️ PARTIAL_DB
/lms/ai-tutor/page.tsx,,LMS,⚠️ PARTIAL_DB
/license/page.tsx,,Marketing,⚠️ PARTIAL_DB
/license/features/page.tsx,,Marketing,⚠️ PARTIAL_DB
/license/integrations/page.tsx,,Marketing,⚠️ PARTIAL_DB
/license/pricing/page.tsx,faqs;license_tiers,Marketing,✅ DB_ONLY
