Repository Page,Component,Hook,API,Server Action,Database Table,Storage,Edge Function,AI,Build,Production URL,Status
/platform/workforce-analytics,workforce_analytics,,,,workforce_analytics,,,,Marketing,,✅ DB_ONLY
/parent-portal,parent_student_links,,,,parent_student_links,,,,Marketing,,✅ DB_ONLY
/parent-portal/dashboard,parent_student_links,profiles,program_enrollments,,,,parent_student_links,profiles,program_enrollments,,,,Marketing,,✅ DB_ONLY
/blog,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/blog/[slug],blog_posts,,,,blog_posts,,,,Marketing,,✅ DB_ONLY
/blog/blog,blog_posts,,,,blog_posts,,,,Marketing,,✅ DB_ONLY
/blog/blog/[slug],blog_posts,,,,blog_posts,,,,Marketing,,✅ DB_ONLY
/blog/blog/category/[category],blog_posts,,,,blog_posts,,,,Marketing,,✅ DB_ONLY
/blog/blog/author/[author],blog_posts,,,,blog_posts,,,,Marketing,,✅ DB_ONLY
/blog/category/[category],blog_posts,,,,blog_posts,,,,Marketing,,✅ DB_ONLY
/blog/author/[author],blog_posts,,,,blog_posts,,,,Marketing,,✅ DB_ONLY
/compliance,compliance_audits,,,,compliance_audits,,,,Marketing,,✅ DB_ONLY
/compliance/internship-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/ojt-training-plan,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/report,compliance_audits,compliance/report,,,compliance_audits,,,,Marketing,,✅ ACTIVE
/compliance/internship-evaluation,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/center,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/apprenticeship-structure,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/workforce-partnership-packet,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/credential-partners,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/cosmetology,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/cosmetology/monthly-ojt-evaluation,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/cosmetology/scoring-sheet,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/cosmetology/supervisor-verification,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/cosmetology/ojt-hours-log,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/cosmetology/final-signoff,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/cosmetology/apprenticeship-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/barber,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/barber/monthly-ojt-evaluation,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/barber/scoring-sheet,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/barber/supervisor-verification,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/barber/ojt-hours-log,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/barber/final-signoff,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/competency-verification/barber/apprenticeship-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/wioa,programs,,,,programs,,,,Marketing,,✅ DB_ONLY
/compliance/wioa/initial-eligibility-aggregate-performance,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/wioa/programs/[slug],,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/wioa/programs/[slug]/initial-eligibility-aggregate-performance,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/wioa/programs/[slug]/section-188-equal-opportunity-checklist,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compliance/wioa/section-188-equal-opportunity-checklist,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/security-and-data-protection,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/reels,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/mission,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/mission/mission,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/sharon-douglass,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/elizabeth-greene,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/delores-reynolds,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/jozanna-george,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/[slug],,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/leslie-wafford,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/carlina-wilkes,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/carl-brown,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/team/team/clystjah-woodley,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/partners,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/about/partners/partners,partners,,,,partners,,,,Marketing,,✅ DB_ONLY
/esthetician-host-shop,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/pathways,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/pathways/outcomes,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/pathways/pathways,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/pathways/pathways/outcomes,programs,,,,programs,,,,Marketing,,✅ DB_ONLY
/pathways/pathways/[slug],pathways,,,,pathways,,,,Marketing,,✅ DB_ONLY
/pathways/pathways/training-model,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/pathways/training-model,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/workforce-partners,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/tax/[...path],,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/program-host-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/eula,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/privacy,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/disclosures,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/participation-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/license-agreement,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/mou,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/[slug],,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/governance,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/governance/security,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/governance/lms-standards,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/governance/onboarding-ux,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/governance/store-payments,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/governance/compliance,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/governance/platform-overview,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/program-license-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/marketplace-terms,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/acceptable-use,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/legal/data-sharing,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/enrollment-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/employer-agreement,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/ferpa-consent,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/student-handbook,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/partner-mou,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/legal/creator-agreement,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/partner,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partner/[...path],,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partner/dashboard,barbershop_partner_applications,partner_users,profiles,,,,barbershop_partner_applications,partner_users,profiles,,,,Marketing,,✅ DB_ONLY
/pricing,curriculum_licenses,programs,store_products,,,,curriculum_licenses,programs,store_products,,,,Marketing,,✅ DB_ONLY
/pricing/sponsor-licensing,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/create-program,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/training-sites,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/jri,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/barber-host-shop,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/barber-host-shop/apply,programs,,,,programs,,,,Marketing,,✅ DB_ONLY
/partners/nail-host-shop,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/esthetician-apprenticeship/apply,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/nrf,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/hsi,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/cosmetology-host-shop,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/cosmetology-host-shop/apply,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/join,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/training-provider,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/reentry,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/dashboard,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/apply,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/barbershop-apprenticeship,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/esthetician-host-shop,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/referral,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/host-shops,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partners/workforce,case_manager_assignments,placement_records,profiles,program_enrollments,programs,,,,case_manager_assignments,placement_records,profiles,program_enrollments,programs,,,,Marketing,,✅ DB_ONLY
/partners/nail-technician-apprenticeship/apply,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/verify-email,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/refund-policy,legal_documents,,,,legal_documents,,,,Marketing,,✅ DB_ONLY
/next-steps,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/transparency,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/settings,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/beauty-checkout,,stripe/create-checkout,,,,,,,Marketing,,⚠️ API_ONLY
/tuition-fees,programs,,,,programs,,,,Marketing,,✅ DB_ONLY
/documents,documents,employer_documents,enrollment_documents,,,,documents,employer_documents,enrollment_documents,,,,Marketing,,✅ DB_ONLY
/documents/upload,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/terms-of-service,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/instructional-framework,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/update-password,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/ai-tutor,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/equal-opportunity,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/ferpa,applications,profiles,program_enrollments,,,,applications,profiles,program_enrollments,,,,Marketing,,✅ DB_ONLY
/account,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/account/licenses,user_licenses,,,,user_licenses,,,,Marketing,,✅ DB_ONLY
/account/profile,users,,,,users,,,,Marketing,,✅ DB_ONLY
/account/billing,profiles,license/portal,,,profiles,,,,Marketing,,✅ ACTIVE
/account/plan,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/account/settings,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/account/settings/security,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/account/settings/notifications,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/account/addons,saas_addon_catalog,,,,saas_addon_catalog,,,,Marketing,,✅ DB_ONLY
/account/payment-methods,,license/portal,,,,,,,Marketing,,⚠️ API_ONLY
/account/invoices,,license/portal,,,,,,,Marketing,,⚠️ API_ONLY
/writing-center,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/dmca,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/founder,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/industries,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/reset-password,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/banking,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/banking/direct-deposit,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/banking/prepaid-card,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/contact,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/contact/contact,,contact,schedule-consultation,,,,,,,Marketing,,⚠️ API_ONLY
/site-map,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/site-map/site-map,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/certificates,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/certificates/verify/[certificateId],module_certificates,program_completion_certificates,,,,module_certificates,program_completion_certificates,,,,Marketing,,✅ DB_ONLY
/certificates/[certificateId],certificates,,,,certificates,,,,Marketing,,✅ DB_ONLY
/accreditation,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/accreditation/accreditation,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/check-eligibility,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/check-eligibility/check-eligibility,,funnel/lead,funnel/programs,,,,,,,Marketing,,⚠️ API_ONLY
/analytics,profiles,program_completion_certificates,program_enrollments,programs,,,,profiles,program_completion_certificates,program_enrollments,programs,,,,Marketing,,✅ DB_ONLY
/microclasses,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/wioa-eligibility,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/wioa-eligibility/veterans,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/wioa-eligibility/low-income,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/wioa-eligibility/public-assistance,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/learning,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/ai-chat,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/ai-chat/ai-chat,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/testing,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/testing/for-employers,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/testing/[provider],testing_providers,,,,testing_providers,,,,Marketing,,✅ DB_ONLY
/testing/policies,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/testing/book,,testing/book,testing/booking-status?session_id=${encodeURIComponent(sessionId)}`);
        const data = await res.json();
        if (data.found) {
          setCalendlyUrl(data.calendlySchedulingUrl ?? null);
          if (data.examName) setPaidExamName(data.examName);
          if (data.confirmationCode) setPaidConfirmationCode(data.confirmationCode);
          setCalendlyLoading(false);
          return;
        }
      } catch {
        /* non-blocking */
      }
      attempts++;
      if (attempts < maxAttempts) {
        setTimeout(poll, 2000);
      } else {
        // Webhook hasn,testing/checkout,testing/enforcement/checkout,testing/enforcement?email=${encodeURIComponent(emailVal)}`, {
          signal: controller.signal,
        });
        const data = await res.json();
        setEnforcementHold(data.hasHold ? data.holds[0] : null);
      } catch (err: any) {
        if (err?.name !== ,testing/leads,testing/slots/public?examType=${encodeURIComponent(selectedProvider.key)}`)
      .then((r) => r.json())
      .then((data) => setSlots(data.slots ?? []))
      .catch(() => setSlots([]))
      .finally(() => setSlotsLoading(false));
  }, [selectedProvider]);

  // Detect return from Stripe — restore form state, fetch single-use Calendly link
  useEffect(() => {
    const sessionId = searchParams.get(,,,,,,,Marketing,,⚠️ API_ONLY
/testing/accommodations,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/events,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/compare,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/workforce/dashboard,case_manager_assignments,placement_records,profiles,program_enrollments,programs,,,,case_manager_assignments,placement_records,profiles,program_enrollments,programs,,,,Marketing,,✅ DB_ONLY
/workforce/participants,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/scholarships,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/search,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/accept-invite,,${baseUrl}org/accept-invite?token=${token}`, {
      cache: ,,,,,,,Marketing,,⚠️ API_ONLY
/impact,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/impact/methodology,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/course-preview/hvac-technician,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/onboarding,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/onboarding/instructor,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/onboarding/instructor/orientation,orientation_completions,profiles,,,,orientation_completions,profiles,,,,Marketing,,✅ DB_ONLY
/onboarding/instructor/agreement,license_agreement_acceptances,profiles,,,,license_agreement_acceptances,profiles,,,,Marketing,,✅ DB_ONLY
/onboarding/learner,applications,apprenticeship_programs,documents,handbook_acknowledgments,license_agreement_acceptances,orientation_completions,profiles,program_enrollments,programs,,,,applications,apprenticeship_programs,documents,handbook_acknowledgments,license_agreement_acceptances,orientation_completions,profiles,program_enrollments,programs,,,,Marketing,,✅ DB_ONLY
/onboarding/learner/schedule,profiles,onboarding/complete-step,,,profiles,,,,Marketing,,✅ ACTIVE
/onboarding/learner/complete,profiles,program_enrollments,,,,profiles,program_enrollments,,,,Marketing,,✅ DB_ONLY
/onboarding/learner/agreements,,compliance/record?type=agreements,onboarding/complete-step,,,,,,,Marketing,,⚠️ API_ONLY
/onboarding/learner/handbook,,compliance/record?type=handbook,onboarding/complete-step,,,,,,,Marketing,,⚠️ API_ONLY
/onboarding/learner/verify-identity,documents,,,,documents,,,,Marketing,,✅ DB_ONLY
/onboarding/learner/funding,profiles,onboarding/complete-step,,,profiles,,,,Marketing,,✅ ACTIVE
/onboarding/learner/orientation,onboarding_progress,orientation_completions,profiles,program_enrollments,,,,onboarding_progress,orientation_completions,profiles,program_enrollments,,,,Marketing,,✅ DB_ONLY
/onboarding/learner/documents,secure_identity,documents/upload,onboarding/complete-step,,,secure_identity,,,,Marketing,,✅ ACTIVE
/onboarding/staff,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/onboarding/handbook,handbook_acknowledgments,,,,handbook_acknowledgments,,,,Marketing,,✅ DB_ONLY
/onboarding/start,onboarding_documents,onboarding_packets,onboarding_progress,onboarding_signatures,payroll_profiles,profiles,,,,onboarding_documents,onboarding_packets,onboarding_progress,onboarding_signatures,payroll_profiles,profiles,,,,Marketing,,✅ DB_ONLY
/onboarding/payroll-setup,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/onboarding/mou,license_agreement_acceptances,profiles,legal/sign,,,license_agreement_acceptances,profiles,,,,Marketing,,✅ ACTIVE
/onboarding/employer,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/onboarding/employer/hiring-needs,employer_onboarding,employers,profiles,,,,employer_onboarding,employers,profiles,,,,Marketing,,✅ DB_ONLY
/onboarding/employer/orientation,employer_onboarding_progress,,,,employer_onboarding_progress,,,,Marketing,,✅ DB_ONLY
/onboarding/legal,license_agreement_acceptances,profiles,user_onboarding_status,,,,license_agreement_acceptances,profiles,user_onboarding_status,,,,Marketing,,✅ DB_ONLY
/onboarding/school,documents,handbook_acknowledgments,mou_agreements,profiles,,,,documents,handbook_acknowledgments,mou_agreements,profiles,,,,Marketing,,✅ DB_ONLY
/onboarding/school/orientation,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/tenant-site/[[...slug]],,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/resources,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/resources/instructor-training,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/resources/resources,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/resources/resources/instructor-training,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/apps,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/apps/sam-gov,sam_alerts,sam_documents,sam_entities,user_app_subscriptions,,,,sam_alerts,sam_documents,sam_entities,user_app_subscriptions,,,,Marketing,,✅ DB_ONLY
/apps/sam-gov/start-trial,user_app_subscriptions,,,,user_app_subscriptions,,,,Marketing,,✅ DB_ONLY
/apps/grants,grant_applications,grant_opportunities,user_app_subscriptions,user_saved_grants,,,,grant_applications,grant_opportunities,user_app_subscriptions,user_saved_grants,,,,Marketing,,✅ DB_ONLY
/apps/grants/start-trial,user_app_subscriptions,,,,user_app_subscriptions,,,,Marketing,,✅ DB_ONLY
/apps/website-builder,user_app_subscriptions,user_websites,,,,user_app_subscriptions,user_websites,,,,Marketing,,✅ DB_ONLY
/apps/website-builder/edit/[websiteId],user_websites,,,,user_websites,,,,Marketing,,✅ DB_ONLY
/apps/website-builder/start-trial,user_app_subscriptions,,,,user_app_subscriptions,,,,Marketing,,✅ DB_ONLY
/(marketing)/employers,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/(marketing)/paris-ai,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/(marketing)/dev-studio,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/(marketing)/course-factory,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/(marketing)/students,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/billing-required,,barber/update-payment,,,,,,,Marketing,,⚠️ API_ONLY
/start-trial,,workspaces/create,,,,,,,Marketing,,⚠️ API_ONLY
/credential,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/(auth)/invite,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/(auth)/invite/[token],,org/invite/${params.token}/accept`, {
        method: ,,,,,,,Marketing,,⚠️ API_ONLY
/educatorhub,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partner-directory,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/partner-learning/[enrollmentId],partner_lms_enrollments,,,,partner_lms_enrollments,,,,Marketing,,✅ DB_ONLY
/for-students,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/for-students/for-students,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/academic-calendar,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/community-services-indiana,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/(public)/p/[slug],,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/verify,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/verify/verify,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/verify/verify/[certificateId],certificates,module_certificates,partner_certificates,program_completion_certificates,,,,certificates,module_certificates,partner_certificates,program_completion_certificates,,,,Marketing,,✅ DB_ONLY
/alumni,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/leaderboard,user_points,${siteUrl}leaderboard?limit=50`, { cache: ,,,user_points,,,,Marketing,,✅ ACTIVE
/satisfactory-academic-progress,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/login,partner_users,profiles,,,,partner_users,profiles,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard,barbershop_partner_applications,partner_users,profiles,,,,barbershop_partner_applications,partner_users,profiles,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/attendance,attendance_sessions,partner_attendance,partner_users,profiles,,,,attendance_sessions,partner_attendance,partner_users,profiles,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/attendance/record,apprentice_placements,lms_courses,partner_users,profiles,,,,apprentice_placements,lms_courses,partner_users,profiles,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/schedule,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/subscription,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/hours,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/hours/pending,,apprenticeship/hours/approve,apprenticeship/hours/reject,partner/hours?status=pending,,,,,,,Marketing,,⚠️ API_ONLY
/host-shop/dashboard/messages,me,them,,,,me,them,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/profile,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/reports,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/competencies,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/board,profiles,,,,profiles,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/programs,partner_program_access,partner_users,profiles,programs,,,,partner_program_access,partner_users,profiles,programs,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/programs/[program],partner_users,profiles,programs,,,,partner_users,profiles,programs,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/programs/[program]/edit,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/store,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/students,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/settings,partner_users,partners,profiles,,,,partner_users,partners,profiles,,,,Marketing,,✅ DB_ONLY
/host-shop/dashboard/documents,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/apprentices,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/dashboard/apprentices/new,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/host-shop/apply,,partner/applications,,,,,,,Marketing,,⚠️ API_ONLY
/host-shop/onboarding,,partner/applications,,,,,,,Marketing,,⚠️ API_ONLY
/mobile,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/consumer-disclosures,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/webinars,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/fssa,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/fssa/tpp-survey,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/employment-support,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/reset,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/reset/done,page_views,,,,page_views,,,,Marketing,,✅ DB_ONLY
/for-agencies,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/white-label,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/eligibility,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/eligibility/quiz,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/inquiry,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/schedule-consultation,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/apprenticeship-sponsor,,,,,,,,,Marketing,,⚠️ PARTIAL_DB
/lms,,,,,,,,,LMS,,⚠️ PARTIAL_DB
/lms/courses,,,,,,,,,LMS,,⚠️ PARTIAL_DB
